ts,sid,aid,rps,p50,p90,p99,err_rate,cb,rt_rate,reward,ce,ra
2026-04-27T10:08:15.843320,5,0,53.3111,4.4485,70.5651,97.0565,0.6681,0.0,0.0,-1.0042,2,1
2026-04-27T10:08:30.947607,5,0,53.0222,4.4734,70.9709,97.0971,0.6671,0.0,0.0,-1.0012,2,1
2026-04-27T10:08:45.993362,5,0,53.2222,4.5052,72.4309,97.2431,0.6687,0.0,0.0,-1.006,2,1
2026-04-27T10:09:01.022439,5,0,53.3111,4.508,71.7529,97.1753,0.6709,0.0,0.0,-1.0127,2,1
2026-04-27T10:09:16.113265,5,0,53.4444,4.4194,71.295,97.2374,0.6683,0.0,0.0,-1.0049,2,1
2026-04-27T10:09:31.164805,5,0,53.5556,4.4484,71.2888,97.2363,0.6715,0.0,0.0,-1.0145,2,1
2026-04-27T10:09:46.229043,5,0,53.6667,4.4877,72.9007,97.3916,0.6674,0.0,0.0,-1.0021,2,1
2026-04-27T10:10:01.291391,5,0,53.7778,4.4743,72.2477,97.2248,0.6633,0.0,0.0,-0.9899,2,1
2026-04-27T10:10:16.324314,5,0,53.3556,4.4068,71.2799,97.128,0.6647,0.0,0.0,-0.9942,2,1
2026-04-27T10:10:31.378022,5,0,53.2444,4.3681,71.0843,97.1084,0.6671,0.0,0.0,-1.0012,2,1
2026-04-27T10:10:46.419235,5,0,53.2444,4.4656,72.8082,97.3836,0.6802,0.0,0.0,-1.0407,2,1
2026-04-27T10:11:01.484062,5,0,53.4222,4.5805,72.3557,97.3395,0.6771,0.0,0.0,-1.0312,2,1
2026-04-27T10:11:16.542633,5,0,53.3778,4.562,71.0843,97.2169,0.6793,0.0,0.0,-1.038,2,1
2026-04-27T10:11:31.576779,5,0,53.2444,4.4317,68.0585,96.8059,0.6659,0.0,0.0,-0.9977,2,1
2026-04-27T10:11:46.625557,5,0,53.2,4.4047,69.1753,96.9175,0.6635,0.0,0.0,-0.9904,2,1
2026-04-27T10:12:01.714599,5,0,53.0222,4.4026,70.0882,97.0088,0.6634,0.0,0.0,-0.9901,2,1
2026-04-27T10:12:16.772431,5,0,53.2222,4.4633,71.5476,97.1548,0.6689,0.0,0.0,-1.0067,2,1
2026-04-27T10:12:31.827116,5,0,53.0444,4.372,71.4916,97.1492,0.6629,0.0,0.0,-0.9886,2,1
2026-04-27T10:12:46.885163,5,0,53.6222,4.4078,70.3071,97.0307,0.668,0.0,0.0,-1.0039,2,1
2026-04-27T10:13:01.954893,5,0,53.7111,4.3692,70.5839,97.0584,0.6661,0.0,0.0,-0.9984,2,1
2026-04-27T10:13:17.007361,5,0,53.7333,4.3505,68.153,96.8153,0.664,0.0,0.0,-0.9919,2,1
2026-04-27T10:13:32.053333,5,0,53.8889,4.4453,70.0739,97.0074,0.6708,0.0,0.0,-1.0123,2,1
2026-04-27T10:13:47.109726,5,0,53.4889,4.414,69.799,96.9799,0.6688,0.0,0.0,-1.0063,2,1
2026-04-27T10:14:02.159574,5,0,53.6222,4.5293,71.4336,97.1434,0.6787,0.0,0.0,-1.0361,2,1
2026-04-27T10:14:17.211969,5,0,53.1111,4.3986,69.9749,96.9975,0.6677,0.0,0.0,-1.003,2,1
2026-04-27T10:14:32.278533,5,0,53.1556,4.4621,71.2861,97.2368,0.6697,0.0,0.0,-1.009,2,1
2026-04-27T10:14:47.354959,5,0,53.1111,4.4533,71.1836,97.2271,0.6667,0.0,0.0,-1.0002,2,1
2026-04-27T10:15:02.390610,5,0,53.4667,4.4603,71.4916,97.2566,0.6694,0.0,0.0,-1.0081,2,1
2026-04-27T10:15:17.474854,5,0,53.4444,4.4469,69.8496,96.985,0.6718,0.0,0.0,-1.0154,2,1
2026-04-27T10:15:32.549037,5,0,53.7333,4.4422,70.9832,97.0983,0.67,0.0,0.0,-1.01,2,1
2026-04-27T10:15:47.611708,5,0,53.5111,4.4801,70.6189,97.0619,0.665,0.0,0.0,-0.9949,2,1
2026-04-27T10:16:02.675802,5,0,53.5778,4.4725,70.3931,97.0393,0.6666,0.0,0.0,-0.9998,2,1
2026-04-27T10:16:17.733392,5,0,53.3778,4.4708,69.5558,96.9556,0.6674,0.0,0.0,-1.0021,2,1
2026-04-27T10:16:32.789936,5,0,52.9556,4.4231,70.4715,97.0471,0.666,0.0,0.0,-0.9981,2,1
2026-04-27T10:16:47.866138,5,0,52.8667,4.414,70.3865,97.0387,0.6542,0.0,0.0,-0.9625,2,1
2026-04-27T10:17:02.919339,5,0,52.8667,4.4064,71.4078,97.3592,0.6562,0.0,0.0,-0.9685,2,1
2026-04-27T10:17:17.965113,5,0,53.0667,4.4075,71.432,97.4709,0.6627,0.0,0.0,-0.9881,2,1
2026-04-27T10:17:32.998145,5,0,53.1089,4.3781,71.5865,97.4832,0.6677,0.0,0.0,-1.003,2,1
2026-04-27T10:17:48.038460,5,0,53.3556,4.3519,70.3109,97.143,0.664,0.0,0.0,-0.9921,2,1
2026-04-27T10:18:03.163076,5,0,53.7333,4.4114,69.9129,96.9913,0.6649,0.0,0.0,-0.9947,2,1
2026-04-27T10:18:18.214907,5,0,53.8022,4.4851,72.3577,97.2358,0.6726,0.0,0.0,-1.0179,2,1
2026-04-27T10:18:33.314009,5,0,53.4667,4.4568,73.058,97.3058,0.6715,0.0,0.0,-1.0144,2,1
2026-04-27T10:18:48.350240,5,0,53.3778,4.4385,74.0821,97.4082,0.6709,0.0,0.0,-1.0126,2,1
2026-04-27T10:19:03.409189,5,0,53.2,4.4919,72.9592,97.2959,0.6695,0.0,0.0,-1.0084,2,1
2026-04-27T10:19:18.451928,5,0,53.3778,4.5663,72.8054,97.2805,0.6718,0.0,0.0,-1.0153,2,1
2026-04-27T10:19:33.590179,5,0,53.3556,4.5502,71.6312,97.1631,0.6739,0.0,0.0,-1.0218,2,1
2026-04-27T10:19:48.641264,5,0,53.8667,4.5206,71.1337,97.1134,0.6746,0.0,0.0,-1.0238,2,1
2026-04-27T10:20:03.700160,5,0,53.5111,4.4728,71.8384,97.1838,0.6683,0.0,0.0,-1.005,2,1
2026-04-27T10:20:18.746337,5,0,52.9778,4.3881,69.9874,96.9987,0.6556,0.0,0.0,-0.9667,2,1
2026-04-27T10:20:33.788672,5,0,52.2444,4.3283,71.2621,97.1262,0.647,0.0,0.0,-0.9409,2,1
2026-04-27T10:20:48.836300,5,0,52.4,4.3604,69.2987,96.9299,0.6583,0.0,0.0,-0.975,2,1
2026-04-27T10:21:03.885959,5,0,52.9556,4.4283,70.939,97.0939,0.6702,0.0,0.0,-1.0106,2,1
2026-04-27T10:21:18.925772,5,0,52.8,4.3889,69.0209,96.9021,0.6594,0.0,0.0,-0.9783,2,1
2026-04-27T10:21:34.008933,5,0,52.5556,4.3433,68.7434,96.8743,0.6557,0.0,0.0,-0.967,2,1
2026-04-27T10:21:49.058236,5,0,52.5556,4.3896,69.4588,96.9459,0.658,0.0,0.0,-0.9739,2,1
2026-04-27T10:22:04.147072,5,0,53.1333,4.4059,69.6164,97.0767,0.6664,0.0,0.0,-0.9991,2,1
2026-04-27T10:22:19.177024,5,0,53.6,4.4035,70.1741,97.1294,0.6665,0.0,0.0,-0.9995,2,1
2026-04-27T10:22:34.228304,5,0,53.6667,4.4535,71.815,97.2869,0.6681,0.0,0.0,-1.0044,2,1
2026-04-27T10:22:49.305004,5,0,53.4667,4.4818,72.3157,97.2316,0.6712,0.0,0.0,-1.0136,2,1
2026-04-27T10:23:04.360202,5,0,53.3778,4.5091,74.4754,97.6403,0.673,0.0,0.0,-1.0191,2,1
2026-04-27T10:23:19.414820,5,0,52.8889,4.4156,71.9952,97.4133,0.6649,0.0,0.0,-0.9947,2,1
2026-04-27T10:23:34.448257,5,0,53.1556,4.4111,70.3383,97.3722,0.6647,0.0,0.0,-0.9942,2,1
2026-04-27T10:23:49.531415,5,0,53.0222,4.4189,69.0078,97.0183,0.665,0.0,0.0,-0.9951,2,1
2026-04-27T10:24:04.585219,5,0,53.0444,4.4477,71.0636,97.3264,0.6629,0.0,0.0,-0.9887,2,1
2026-04-27T10:24:19.639972,5,0,53.1778,4.4791,72.5747,97.3609,0.6694,0.0,0.0,-1.0081,2,1
2026-04-27T10:24:34.693695,5,0,53.3089,4.4657,71.3069,97.2386,0.6679,0.0,0.0,-1.0037,2,1
2026-04-27T10:24:49.735890,5,0,53.2222,4.4242,70.4074,97.0407,0.6666,0.0,0.0,-0.9998,2,1
2026-04-27T10:25:04.782659,5,0,52.8889,4.4286,70.7178,97.1832,0.6621,0.0,0.0,-0.9864,2,1
2026-04-27T10:25:19.876368,5,0,53.0466,4.4722,72.2275,97.6493,0.6643,0.0,0.0,-0.993,2,1
2026-04-27T10:25:34.923698,5,0,53.4222,4.4733,71.8258,97.6122,0.6619,0.0,0.0,-0.9857,2,1
2026-04-27T10:25:50.011299,5,0,53.5333,4.5012,71.0584,97.4343,0.6658,0.0,0.0,-0.9974,2,1
2026-04-27T10:26:05.045447,5,0,53.2889,4.4277,70.0,97.0,0.666,0.0,0.0,-0.9981,2,1
2026-04-27T10:26:20.146347,5,0,53.6222,4.5135,71.3789,97.4616,0.6764,0.0,0.0,-1.0292,2,1
2026-04-27T10:26:35.197229,5,0,53.1333,4.4476,71.9002,97.5107,0.6646,0.0,0.0,-0.9939,2,1
2026-04-27T10:26:50.270763,5,0,52.6889,4.4913,71.1207,97.4446,0.6561,0.0,0.0,-0.9682,2,1
2026-04-27T10:27:05.314303,5,0,52.3047,4.4139,69.6779,96.9678,0.6575,0.0,0.0,-0.9725,2,1
2026-04-27T10:27:20.349905,5,0,52.7556,4.4071,69.7194,96.9719,0.6639,0.0,0.0,-0.9918,2,1
2026-04-27T10:27:35.400655,5,0,53.6,4.496,70.9518,97.0952,0.6774,0.0,0.0,-1.0322,2,1
2026-04-27T10:27:50.444782,5,0,53.4732,4.5104,72.4829,97.2483,0.677,0.0,0.0,-1.0311,2,1
2026-04-27T10:28:05.520197,5,0,53.5333,4.5402,71.8575,97.1857,0.6772,0.0,0.0,-1.0316,2,1
2026-04-27T10:28:20.557334,5,0,53.4222,4.4716,71.5485,97.1548,0.6752,0.0,0.0,-1.0257,2,1
2026-04-27T10:28:35.630909,5,0,53.5111,4.4707,69.6474,96.9647,0.6737,0.0,0.0,-1.021,2,1
2026-04-27T10:28:50.677236,5,0,53.6889,4.4787,69.1304,96.913,0.6722,0.0,0.0,-1.0167,2,1
2026-04-27T10:29:05.761616,5,0,53.3111,4.4386,68.9793,96.8979,0.6626,0.0,0.0,-0.9877,2,1
2026-04-27T10:30:21.579365,5,1,53.5333,4.5188,70.5976,97.0598,0.6654,0.0,0.0,-0.9961,3,1
2026-04-27T10:30:36.622863,5,1,53.0222,4.3744,68.7958,96.8796,0.6615,0.0,0.0,-0.9845,3,1
2026-04-27T10:30:51.661938,5,1,52.6,4.2679,69.0601,96.906,0.648,0.0,0.0,-0.9441,3,1
2026-04-27T10:31:06.731523,5,1,53.0667,4.2811,69.5663,96.9566,0.6518,0.0,0.0,-0.9555,3,1
2026-04-27T10:31:21.808972,5,1,53.2889,4.3798,70.8108,97.3022,0.654,0.0,0.0,-0.962,3,1
2026-04-27T10:31:36.847428,5,1,53.5111,4.4847,71.5357,97.3679,0.6743,0.0,0.0,-1.0229,3,1
2026-04-27T10:31:51.910685,5,1,54.0222,4.552,71.6,97.3718,0.6823,0.0,0.0,-1.047,3,1
2026-04-27T10:32:06.946538,5,1,54.3111,4.5574,71.9124,97.2949,0.6838,0.0,0.0,-1.0515,3,1
2026-04-27T10:32:22.032098,5,1,54.1333,4.4968,71.2381,97.231,0.6728,0.0,0.0,-1.0183,3,1
2026-04-27T10:32:37.081709,5,1,53.6222,4.473,71.0316,97.3216,0.6684,0.0,0.0,-1.0053,3,1
2026-04-27T10:32:52.167241,5,1,53.2889,4.4761,70.8557,97.1956,0.6632,0.0,0.0,-0.9895,3,1
2026-04-27T10:33:07.207905,5,1,53.1111,4.4072,70.1378,97.1266,0.6628,0.0,0.0,-0.9883,3,1
2026-04-27T10:33:22.270129,5,1,52.6889,4.3507,69.3411,96.9341,0.6603,0.0,0.0,-0.9809,3,1
2026-04-27T10:33:37.350070,5,1,52.7111,4.3508,69.6253,97.1951,0.6605,0.0,0.0,-0.9814,3,1
2026-04-27T10:33:52.424948,5,1,53.2444,4.4071,70.9756,97.3171,0.664,0.0,0.0,-0.9921,3,1
2026-04-27T10:34:07.468562,5,1,53.7556,4.483,72.093,97.4186,0.667,0.0,0.0,-1.0011,3,1
2026-04-27T10:34:22.524466,5,1,53.7333,4.4306,70.8534,97.0356,0.6639,0.0,0.0,-0.9917,3,1
2026-04-27T10:34:37.558553,5,1,53.1111,4.3932,70.9587,97.0959,0.6613,0.0,0.0,-0.9839,3,1
2026-04-27T10:34:52.597539,5,1,53.1556,4.3751,72.186,97.2186,0.6597,0.0,0.0,-0.979,3,1
2026-04-27T10:35:07.648227,5,1,52.7778,4.3391,72.1294,97.2129,0.6573,0.0,0.0,-0.972,3,1
2026-04-27T10:35:22.744008,5,1,53.0444,4.3307,71.3789,97.1379,0.656,0.0,0.0,-0.9679,3,1
2026-04-27T10:35:37.782546,5,1,53.3111,4.4685,71.8618,97.1862,0.6607,0.0,0.0,-0.9821,3,1
2026-04-27T10:35:52.830620,5,1,53.0,4.4489,71.0854,97.328,0.6643,0.0,0.0,-0.993,3,1
2026-04-27T10:36:07.921784,5,1,52.9778,4.423,71.4684,97.4745,0.6559,0.0,0.0,-0.9676,3,1
2026-04-27T10:36:22.980877,5,1,52.8667,4.3565,70.9701,97.5448,0.65,0.0,0.0,-0.9501,3,1
2026-04-27T10:36:38.040276,5,1,53.5778,4.4058,71.734,97.4941,0.6563,0.0,0.0,-0.969,3,1
2026-04-27T10:36:53.075974,5,1,53.5333,4.4625,72.0353,97.5212,0.6666,0.0,0.0,-0.9998,3,1
2026-04-27T10:37:08.157459,5,1,53.4889,4.5175,71.6746,97.3812,0.6758,0.0,0.0,-1.0274,3,1
2026-04-27T10:37:23.204319,5,1,53.0667,4.463,70.6543,97.1765,0.6753,0.0,0.0,-1.026,3,1
2026-04-27T10:37:38.250220,5,1,52.9778,4.4468,69.4615,97.0615,0.6741,0.0,0.0,-1.0223,3,1
2026-04-27T10:37:53.329571,5,1,52.6,4.316,68.2075,96.942,0.666,0.0,0.0,-0.9979,3,1
2026-04-27T10:38:08.369816,5,1,53.3111,4.4646,69.6046,97.0753,0.6583,0.0,0.0,-0.975,3,1
2026-04-27T10:38:23.488330,5,1,53.3333,4.4774,69.4529,96.9453,0.6665,0.0,0.0,-0.9995,3,1
2026-04-27T10:38:38.583942,5,1,53.8,4.5353,72.0622,97.2062,0.6662,0.0,0.0,-0.9986,3,1
2026-04-27T10:38:53.630526,5,1,53.3333,4.4836,72.1644,97.2164,0.6806,0.0,0.0,-1.0418,3,1
2026-04-27T10:39:08.682131,5,1,53.7111,4.527,71.7991,97.1799,0.6723,0.0,0.0,-1.017,3,1
2026-04-27T10:39:23.718763,5,1,53.4667,4.4909,71.1928,97.2277,0.6791,0.0,0.0,-1.0372,3,1
2026-04-27T10:39:38.799799,5,1,52.9333,4.3919,70.3865,97.1509,0.6642,0.0,0.0,-0.9925,3,1
2026-04-27T10:39:53.854658,5,1,52.5333,4.3396,69.8462,97.1,0.661,0.0,0.0,-0.9829,3,1
2026-04-27T10:40:08.912053,5,1,52.8222,4.3839,69.5141,96.9514,0.6541,0.0,0.0,-0.9624,3,1
2026-04-27T10:40:23.985879,5,1,53.9111,4.5004,70.3423,97.0342,0.6632,0.0,0.0,-0.9897,3,1
2026-04-27T10:40:39.019731,5,1,53.9111,4.5199,71.5888,97.1589,0.6753,0.0,0.0,-1.0258,3,1
2026-04-27T10:40:54.083487,5,1,53.5556,4.4666,70.1856,97.0186,0.6693,0.0,0.0,-1.008,3,1
2026-04-27T10:41:09.133574,5,1,53.0,4.3953,69.9622,96.9962,0.6683,0.0,0.0,-1.005,3,1
2026-04-27T10:41:24.196766,5,1,53.0,4.3636,69.6803,97.0831,0.6566,0.0,0.0,-0.9697,3,1
2026-04-27T10:41:39.231575,5,1,53.1778,4.3987,70.6173,97.1728,0.6607,0.0,0.0,-0.9821,3,1
2026-04-27T10:41:54.286234,5,1,53.5333,4.457,70.6373,97.174,0.6561,0.0,0.0,-0.9684,3,1
2026-04-27T10:42:09.365153,5,1,53.6889,4.4481,70.8232,97.0823,0.6627,0.0,0.0,-0.988,3,1
2026-04-27T10:42:24.443670,5,1,53.2222,4.3759,70.297,97.0297,0.6628,0.0,0.0,-0.9883,3,1
2026-04-27T10:42:39.492312,5,1,52.8,4.3423,70.5446,97.0545,0.6597,0.0,0.0,-0.979,3,1
2026-04-27T10:42:54.540964,5,1,53.1111,4.3723,71.238,97.1238,0.6606,0.0,0.0,-0.9819,3,1
2026-04-27T10:43:09.589399,5,1,53.4,4.4512,71.4167,97.1417,0.666,0.0,0.0,-0.9979,3,1
2026-04-27T10:43:24.634543,5,1,53.2667,4.3971,71.2679,97.1268,0.6682,0.0,0.0,-1.0046,3,1
2026-04-27T10:43:39.694114,5,1,52.8667,4.3735,69.8611,96.9861,0.6642,0.0,0.0,-0.9926,3,1
2026-04-27T10:43:54.776744,5,1,53.5333,4.4164,71.3038,97.238,0.6653,0.0,0.0,-0.9958,3,1
2026-04-27T10:44:09.809963,5,1,53.9333,4.4949,70.5037,97.2715,0.6713,0.0,0.0,-1.014,3,1
2026-04-27T10:44:24.852690,5,1,53.9556,4.538,72.1831,97.8521,0.6741,0.0,0.0,-1.0222,3,1
2026-04-27T10:44:39.941074,5,1,53.4667,4.4475,70.6608,97.6272,0.675,0.0,0.0,-1.0249,3,1
2026-04-27T10:44:54.994378,5,1,53.2222,4.385,70.7568,97.5223,0.6708,0.0,0.0,-1.0124,3,1
2026-04-27T10:45:10.032157,5,1,52.6889,4.2653,68.0458,96.8046,0.6583,0.0,0.0,-0.9748,3,1
2026-04-27T10:45:25.065973,5,1,52.1111,4.2386,68.3423,96.8342,0.6384,0.0,0.0,-0.9152,3,1
2026-04-27T10:45:40.159302,5,1,52.2667,4.2672,68.9446,96.8945,0.6369,0.0,0.0,-0.9106,3,1
2026-04-27T10:45:55.208883,5,1,52.6222,4.315,69.0707,96.9071,0.6526,0.0,0.0,-0.9577,3,1
2026-04-27T10:46:10.250180,5,1,53.2444,4.4031,69.3462,97.05,0.6616,0.0,0.0,-0.9847,3,1
2026-04-27T10:46:25.305507,5,1,53.1111,4.4348,69.7462,97.0888,0.6688,0.0,0.0,-1.0064,3,1
2026-04-27T10:46:40.339633,5,1,53.1333,4.4866,70.5802,97.1691,0.6673,0.0,0.0,-1.0018,3,1
2026-04-27T10:46:55.419272,5,1,52.9556,4.3955,69.5513,96.9551,0.6672,0.0,0.0,-1.0016,3,1
2026-04-27T10:47:10.462084,5,1,52.7556,4.2816,69.0183,96.9018,0.6583,0.0,0.0,-0.9748,3,1
2026-04-27T10:47:25.541280,5,1,52.8,4.2748,69.578,96.9578,0.6472,0.0,0.0,-0.9417,3,1
2026-04-27T10:47:40.570937,5,1,52.8222,4.3773,70.4703,97.047,0.655,0.0,0.0,-0.9649,3,1
2026-04-27T10:47:55.625123,5,1,53.2444,4.4515,70.3713,97.0371,0.6537,0.0,0.0,-0.961,3,1
2026-04-27T10:48:10.666598,5,1,53.4222,4.4824,70.4803,97.048,0.668,0.0,0.0,-1.004,3,1
2026-04-27T10:48:25.738155,5,1,53.1778,4.3604,69.6574,96.9657,0.6679,0.0,0.0,-1.0037,3,1
2026-04-27T10:48:40.794326,5,1,52.9333,4.3611,70.188,97.1316,0.6651,0.0,0.0,-0.9953,3,1
2026-04-27T10:48:55.832302,5,1,52.7556,4.3456,70.3149,97.2582,0.6601,0.0,0.0,-0.9802,3,1
2026-04-27T10:49:10.890928,5,1,52.7333,4.3863,70.6015,97.3985,0.6544,0.0,0.0,-0.9631,3,1
2026-04-27T10:49:25.955657,5,1,52.6667,4.3581,70.0763,97.2366,0.6474,0.0,0.0,-0.9423,3,1
2026-04-27T10:49:41.071556,5,1,52.8667,4.3067,67.3343,96.982,0.65,0.0,0.0,-0.9499,3,1
2026-04-27T10:49:56.161515,5,1,53.5556,4.3963,68.4605,96.9645,0.6626,0.0,0.0,-0.9878,3,1
2026-04-27T10:50:11.196999,5,1,54.0444,4.4898,70.489,97.1589,0.6782,0.0,0.0,-1.0346,3,1
2026-04-27T10:50:26.268879,5,1,54.2,4.5695,73.1278,97.3128,0.6806,0.0,0.0,-1.0419,3,1
2026-04-27T10:50:41.340086,5,1,53.8667,4.5303,72.6082,97.4658,0.6755,0.0,0.0,-1.0266,3,1
2026-04-27T10:50:56.393403,5,1,53.9333,4.5131,71.7606,97.3873,0.6714,0.0,0.0,-1.0141,3,1
2026-04-27T10:51:11.439794,5,1,53.9111,4.5146,71.0964,97.3265,0.6749,0.0,0.0,-1.0246,3,1
2026-04-27T10:51:26.473614,5,1,53.7111,4.473,70.8213,97.0821,0.6682,0.0,0.0,-1.0046,3,1
2026-04-27T10:51:41.578344,5,1,53.3333,4.4696,70.4467,97.268,0.6682,0.0,0.0,-1.0046,3,1
2026-04-27T10:51:56.627372,5,1,53.4222,4.5016,69.3573,97.1671,0.6745,0.0,0.0,-1.0235,3,1
2026-04-27T10:52:11.681882,5,1,53.7778,4.5636,70.8273,97.3017,0.6855,0.0,0.0,-1.0564,3,1
2026-04-27T10:52:26.743819,5,1,53.8889,4.5939,71.4671,97.1467,0.6863,0.0,0.0,-1.0588,3,1
2026-04-27T10:52:41.793390,5,1,53.6,4.5251,72.9372,97.2937,0.6725,0.0,0.0,-1.0176,3,1
2026-04-27T10:52:56.838178,5,1,53.3111,4.4553,71.9321,97.1932,0.6638,0.0,0.0,-0.9913,3,1
2026-04-27T10:53:11.893491,5,1,52.9556,4.3714,70.8824,97.0882,0.6613,0.0,0.0,-0.9839,3,1
2026-04-27T10:53:26.969291,5,1,53.0222,4.4441,72.0258,97.2026,0.6763,0.0,0.0,-1.0289,3,1
2026-04-27T10:53:42.053200,5,1,53.4444,4.5179,72.7324,97.2732,0.6787,0.0,0.0,-1.036,3,1
2026-04-27T10:53:57.084922,5,1,53.2444,4.4826,72.6659,97.3696,0.6662,0.0,0.0,-0.9986,3,1
2026-04-27T10:54:12.173529,5,1,52.8667,4.3817,68.8421,97.0026,0.6516,0.0,0.0,-0.9548,3,1
2026-04-27T10:54:27.235543,5,1,52.6667,4.3477,69.5887,97.0746,0.6589,0.0,0.0,-0.9766,3,1
2026-04-27T10:54:42.294983,5,1,53.0889,4.4392,69.7081,96.9708,0.671,0.0,0.0,-1.0131,3,1
2026-04-27T10:54:57.335691,5,1,53.7111,4.5577,73.0717,97.4081,0.6782,0.0,0.0,-1.0347,3,1
2026-04-27T10:55:12.371152,5,1,53.4222,4.5162,71.1353,97.2222,0.6723,0.0,0.0,-1.017,3,1
2026-04-27T10:55:27.442982,5,1,53.4889,4.4759,71.0145,97.2101,0.672,0.0,0.0,-1.016,3,1
2026-04-27T10:55:42.484561,5,1,53.2444,4.4378,69.542,97.0687,0.6707,0.0,0.0,-1.0122,3,1
2026-04-27T10:55:57.573781,5,1,53.3333,4.4367,69.6447,97.0787,0.6671,0.0,0.0,-1.0014,3,1
2026-04-27T10:56:12.608386,5,1,53.2444,4.4517,70.0253,97.3443,0.6685,0.0,0.0,-1.0055,3,1
2026-04-27T10:56:27.669791,5,1,53.3556,4.4206,69.3814,97.1701,0.6629,0.0,0.0,-0.9888,3,1
2026-04-27T10:56:42.762218,5,1,53.2222,4.4181,69.7455,97.2036,0.6595,0.0,0.0,-0.9785,3,1
2026-04-27T10:56:57.827359,5,1,53.2667,4.4601,70.1256,97.2387,0.6624,0.0,0.0,-0.9873,3,1
2026-04-27T10:57:12.869131,5,1,52.7778,4.4352,70.9951,97.3206,0.6658,0.0,0.0,-0.9974,3,1
2026-04-27T10:57:27.929289,5,1,53.1778,4.5044,71.5655,97.7027,0.6728,0.0,0.0,-1.0184,3,1
2026-04-27T10:57:42.990237,5,1,53.1778,4.4555,70.3392,97.3731,0.6717,0.0,0.0,-1.0151,3,1
2026-04-27T10:57:58.072317,5,1,53.3333,4.4662,71.198,97.5599,0.6729,0.0,0.0,-1.0187,3,1
2026-04-27T10:58:13.142143,5,1,52.6889,4.3811,69.9618,97.1107,0.6634,0.0,0.0,-0.9901,3,1
2026-04-27T10:58:28.219453,5,1,52.8222,4.3943,70.7531,97.1864,0.6581,0.0,0.0,-0.9743,3,1
2026-04-27T10:58:43.243341,5,1,53.3333,4.4057,69.1237,96.9124,0.656,0.0,0.0,-0.968,3,1
2026-04-27T10:58:58.313458,5,1,53.4222,4.3801,69.0181,96.9018,0.6595,0.0,0.0,-0.9784,3,1
2026-04-27T10:59:13.452042,5,1,53.4889,4.4256,71.0,97.1,0.6674,0.0,0.0,-1.0021,3,1
2026-04-27T10:59:28.647454,5,1,53.1333,4.4476,71.9204,97.192,0.6724,0.0,0.0,-1.0172,3,1
2026-04-27T10:59:43.689156,5,1,53.9111,4.609,74.3671,97.4367,0.6899,0.0,0.0,-1.0696,3,1
2026-04-27T10:59:58.739727,5,1,54.1556,4.5949,73.2671,97.426,0.6857,0.0,0.0,-1.0571,3,1
2026-04-27T11:00:13.995568,5,1,54.0667,4.5847,72.759,97.3773,0.6831,0.0,0.0,-1.0493,3,1
2026-04-27T11:01:29.997861,5,2,53.9111,4.4545,70.2211,97.0221,0.6769,0.0,0.0,-1.0307,5,2
2026-04-27T11:01:45.063675,5,2,54.0889,4.5622,72.1674,97.32,0.6794,0.0,0.0,-1.0382,5,2
2026-04-27T11:02:00.107441,5,2,54.0,4.5651,72.4886,97.4543,0.6716,0.0,0.0,-1.0149,5,2
2026-04-27T11:02:15.212032,5,2,53.7111,4.547,72.9955,97.5023,0.6865,0.0,0.0,-1.0595,5,2
2026-04-27T11:02:30.260605,5,2,48.3556,4.4785,71.5658,97.275,0.6645,0.0,0.0,-1.0265,5,2
2026-04-27T11:02:45.307711,5,2,48.2,4.4567,71.2963,97.1296,0.6731,0.0,0.0,-1.0552,5,2
2026-04-27T11:03:00.372245,5,2,48.2889,4.4563,71.4829,97.1483,0.6526,0.0,0.0,-0.9919,5,2
2026-04-27T11:03:15.514824,5,2,53.2222,4.4352,72.181,97.2181,0.6719,0.0,0.0,-1.0157,5,2
2026-04-27T11:03:30.669454,5,2,52.6667,4.4084,72.2471,97.3306,0.6579,0.0,0.0,-0.9736,5,2
2026-04-27T11:03:45.759418,5,2,52.8,4.4012,70.5138,97.2769,0.6628,0.0,0.0,-0.9885,5,2
2026-04-27T11:04:00.819589,5,2,53.0222,4.3874,70.3885,97.2644,0.6604,0.0,0.0,-0.9813,5,2
2026-04-27T11:04:15.890582,5,2,53.6444,4.432,71.7723,97.2829,0.673,0.0,0.0,-1.0191,5,2
2026-04-27T11:04:30.960488,5,2,53.4222,4.4592,72.123,97.2123,0.6631,0.0,0.0,-0.9893,5,2
2026-04-27T11:04:46.017549,5,2,53.4,4.4553,70.7767,97.0777,0.6674,0.0,0.0,-1.0021,5,2
2026-04-27T11:05:01.052242,5,2,53.5111,4.4458,70.7317,97.1829,0.6674,0.0,0.0,-1.0023,5,2
2026-04-27T11:05:16.093499,5,2,53.7333,4.4814,72.3165,97.3349,0.6861,0.0,0.0,-1.0584,5,2
2026-04-27T11:05:31.188073,5,2,54.2,4.562,74.3552,97.5307,0.6918,0.0,0.0,-1.0754,5,2
2026-04-27T11:05:46.227259,5,2,54.0889,4.6304,73.9163,97.3916,0.6861,0.0,0.0,-1.0582,5,2
2026-04-27T11:06:01.268163,5,2,53.4889,4.509,70.801,97.0801,0.663,0.0,0.0,-0.989,5,2
